title,date,text,link
엔비디아가 오늘 음전이면 하닉 또 200일선 아래로 갈 거 같은데,2025-01-07 23:43,어중간하게 음전 안해도 하닉은 내일 내릴수도 있고 심지어 내일 삼전 실적발표라서 내일 국장 반도체 애매하네,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7900147662
22년 on?,2025-01-07 23:39,나 22년에도 주식 해봤어요!!!!,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7900134578
한올바이오파마 괜찮은건가요?,2025-01-07 23:35,"https://www.news2day.co.kr/article/20250107500148 요런 기사도 뜨고

그 때문인지 이뮤노반트 주식 나락가고 있는데 한올은 괜찮은건가요? 오늘도 올랐던데..",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7900124375
테슬라 엔비 / 양봉 음봉 실화냐?,2025-01-07 23:35,자금 이동이냐?,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7900122273
미장 양자는 도랏네요,2025-01-07 23:24,"아톤 낼 회복나오나,,
국장만ㅋㅋ 확실히 테마주임",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7900086810
미장 대불장+윤 체포,2025-01-07 23:10,이렇게 되면 내일 국장도 말좆양봉 ㅋㅋ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7900036900
낼 삼전 실적죶박아서 하닉포함 국장반도체,2025-01-07 23:01,머리채잡고 내리려나..,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7900009927
걍 국장은 젠슨황이 팁 다 줬음,2025-01-07 22:57,"딴거 볼거 없고 걍 로봇,AI 테마 순환매 보면 됨

장기로 가져갈만한거-에너지,조선,바이오(재무 건전한놈)",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7899994447
한미반도체,2025-01-07 22:56,,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7899990745
유입들아 왔으면 ㅇㅎ 하나씩 올려줘라,2025-01-07 22:45,그게 룰이야,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7899957454
내가 시진핑이면 이래한다.,2025-01-07 22:44,"한국인 장학금 줘서 중국인 간첩으로 키운다.
돈을 막 몇십억씩 줘서
현대, SK, 삼성 등
군데군데 다 뿌려서 임원으로 키우는거지

이걸 왜 안해 ㅋㅋㅋㅋ
그러니까 중국이 기술 다 따라왔지",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7899954399
국장을 하면 안되는 이유,2025-01-07 22:40,중국이 이미 이겼으니까,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7899939831
BDI 운임지수,2025-01-07 22:38,"•BDI운임지수 -2.68% 1,015pt 기록

출처: 하나증권 중국/신흥국전략 김경환

좀더 버텨라.... 아직 삼중이 처분 못했다.. 25년 psr1배까지만 버텨다오... ㅠㅠ",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7899929924
CEO 경영진을 공학도로 바꿔라,2025-01-07 22:34,"씨발 재무쟁이들아
니가 뭘 제조업을 경영해
어 안그래? 그 삼성에 초딩새끼야",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7899921341
"존슨앤존슨, 렉라자 병용 전체 생존율 결과 발표",2025-01-07 22:31,"https://www.jnj.com/media-center/press-releases/rybrevant-amivantamab-vmjw-plus-lazcluze-lazertinib-shows-statistically-significant-and-clinically-meaningful-improvement-in-overall-survival-versus-osimertinib 




🔸 통계적으로 유의미하고, 임상적 의미있는 개선!!

🔸 전체 생존율 개선 중앙값 1년 초과 예상


ㅊㅊ 키움 허혜민에서 재인용",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7899906212
"CES 2025] 퀄컴-현대모비스, 차세대 ADAS 디지털 콕핏 ‘맞손’",2025-01-07 22:30,"퀄컴과 현대모비스가 차세대 ADAS와 디지털 콕핏 솔루션 개발을 위해 협업한다.

퀄컴(대표 크리스티아노 아몬)은 6일(현지시간) 미국 라스베이거스에서 개최되는 세계 최대 전자박람회 CES 2025에 앞서 현대모비스와 함께 차세대 HPC(High Performance Computer) 플랫폼의 혁신을 위한 협력을 발표했다.

권오형 퀄컴 본사 수석 부사장 겸 아태지역 총괄 사장은 “현대모비스와의 협력은 자동차 제조사와 고객의 요구를 충족하는 통합 오토모티브 솔루션 제공을 위한 노력의 일환”이라며, “퀄컴은 스냅드래곤 라이드 플렉스 SoC를 통해 자동차 제조사를 대상으로 소프트웨어 정의 차량(SDV) 기술의 접근성과 비용 효율성을 높여 모든 차량 분야에서 통합적이고 개방적이며 확장 가능한 아키텍처로 전환하도록 지원하고 있다. 현대모비스와의 지속적인 파트너십과 함께, 향후 출시될 글로벌 OEM의 차량에 퀄컴의 라이드 플렉스 솔루션이 탑재되는 것을 기대하고 있다.”고 말했다.

양사는 이번 기술 협력을 통해 퀄컴의 스냅드래곤 라이드 플렉스 시스템 온 칩(Snapdragon Ride Flex SoC)과 스냅드래곤 라이드 자율주행 스택(Snapdragon Ride Automated Driving Stack)을 현대모비스의 첨단 소프트웨어 및 센서와 결합해 고성능 인포테인먼트 시스템과 첨단운전자보조시스템(ADAS)을 구동하는 종합 시스템 솔루션을 구현할 계획이다.

단일 칩셋에서 콕핏, ADAS와 자율주행(AD)을 지원하는 스냅드래곤 라이드 플렉스 SoC의 고성능 프로세싱 역량과 소프트웨어 프레임워크가 현대모비스의 최첨단 소프트웨어 애플리케이션과 결합해 전 세계 자동차 제조사에게 향상된 성능과 안전성, 효율성을 제공한다는 게 목표다.

현 시대 차량에 적용되는 기능과 소프트웨어는 더 복잡해지면서 중앙 컴퓨터가 필수 요소로 부상했다. 스냅드래곤 라이드 플렉스 SoC는 이러한 요구를 충족하기 위해 설계됐다. 상호 간섭 배제(FFI) 환경을 조성하는 솔루션을 통해 단일 칩셋에서 안전 필수 애플리케이션 기능과 일반 애플리케이션 기능을 모두 지원한다.

엔트리 모델부터 프리미엄 티어까지 확장 가능성을 제공한다. 이 시스템은 현대모비스의 광범위한 소프트웨어 및 솔루션과 결합해 스냅드래곤 라이드 자율주행 스택 기반의 통합 계기판, 주행∙주차 솔루션 및 ADAS 시스템을 갖춘 첨단 콕핏 기능을 지원한다.

정수경 현대모비스 전장BU장 부사장은 “최고 수준의 안전성과 보안, 신뢰성을 유지하며 효율적인 컴퓨팅 성능을 제공하는 종합적인 시스템 솔루션 개발에 퀄컴과 협업을 이어가게 되어 기쁘다”며 “현대모비스가 보유한 전자, 섀시 및 전동화 등 요소 기술과 퀄컴의 시스템 솔루션을 통합하면 차량 중앙 컴퓨터 개발에 대한 방향과 표준을 제시할 수 있고, 궁극적으로 소비자의 기대 또한 만족시킬 것”이라고 말했다.
https://n.news.naver.com/mnews/article/138/0002189008",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7899907983
